Serial number,Time,Status,vpv1,vpv2,vpv3,vBat,SOC,ppv1,ppv2,ppv3,pCharge,pDisCharge,vacr,vacs,vact,fac,pinv,prec,pf,vepsr,vepss,vepst,feps,peps,seps,pToGrid,pToUser,pLoad,ePv1Day,ePv2Day,ePv3Day,eInvDay,eRecDay,eChgDay,eDisChgDay,eEpsDay,eToGridDay,eToUserDay,ePv1All,ePv2All,ePv3All,eInvAll,eRecAll,eChgAll,eDisChgAll,eEpsAll,eToGridAll,eToUserAll,faultCode,warningCode,tinner,tradiator1,tradiator2,tradiator3,tBat,vBus1,vBus2,maxChgCurr,maxDischgCurr,chargeVoltRef,dischgCutVolt,batStatus0,batStatus1,batStatus2,batStatus3,batStatus4,batStatus5,batStatus6,batStatus7,batStatus8,batStatus9,batStatusInv,internalFault,BatCurrent,BMSEvent1,BMSEvent2,MaxCellVoltage,MinCellVoltage,MaxCellTemp,MinCellTemp,CycleCnt,Batt Internal Volt,Vbat_Inv,vBusP,genVolt,genFreq,genPower,eGenDay,eGenAll,SOH,epsVoltL1N,epsVoltL2N,pEpsL1N,pEpsL2N,sEpsL1N,sEpsL2N,eEpsL1NDay,eEpsL2NDay,eEpsL1NAll,eEpsL2NAll,Debug140,Debug141,Debug142,Debug143,Debug144,Debug145,Debug146,Debug147,Debug148,Debug149,Debug150,Debug151,Debug152,Sum_PPV
1233022323,2025-04-29 08:26:35,PV&Battery Grid on,215.8,259.3,414.3,51.9,,280,341,0,424,0,233.5,0,0,50.11,6,0,[0],234.6,27.6,3193.7,50.12,0,0,0,0,6,0.4,0.5,0,0.1,0.1,0.6,0.3,0,0.1,1.2,1628.1,1648.0,0,2117.7,133.2,2144.3,1641.0,46,485.8,1782.5,0x0,0x0,36,32,35,0,35,413.4,374.1,10,217,52,30,0x322,0x1C01,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x208,0,0,0,0,28703,4.8,51.9,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,621
1233022323,2025-04-29 08:32:34,PV&Battery Grid on,215.1,259.2,414.3,51.9,,258,318,0,374,0,233.8,0,0,50.16,7,0,[0],234.6,27.6,3193.7,50.17,0,0,0,0,7,0.4,0.5,0,0.1,0.1,0.7,0.3,0,0.1,1.2,1628.1,1648.0,0,2117.7,133.2,2144.4,1641.0,46,485.8,1782.5,0x0,0x0,35,32,35,0,35,413.6,373.6,10,217,52,30,0x322,0x1C01,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x208,0,0,0,0,28703,4.8,51.9,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,576
1233022323,2025-04-29 08:38:35,PV&Battery Grid on,219.2,263.4,414.4,51.9,,229,294,0,335,0,234.1,0,0,50.18,8,0,[0],235.0,27.6,3193.7,50.14,0,0,0,0,8,0.4,0.6,0,0.1,0.1,0.7,0.3,0,0.1,1.2,1628.1,1648.1,0,2117.7,133.2,2144.4,1641.0,46,485.8,1782.5,0x0,0x0,35,32,35,0,35,413.4,373.5,10,217,52,30,0x322,0x1C01,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x208,0,0,0,0,28703,4.8,51.9,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,523
1233022323,2025-04-29 08:44:34,PV&Battery Grid on,217.9,261.4,413.2,51.9,,217,271,0,295,0,233.0,0,0,50.12,12,0,[0],233.9,27.6,3193.7,50.15,0,0,0,0,12,0.4,0.6,0,0.1,0.1,0.7,0.3,0,0.2,1.2,1628.1,1648.1,0,2117.7,133.2,2144.4,1641.0,46,485.9,1782.5,0x0,0x0,35,32,35,0,35,413.5,373.2,10,217,52,30,0x322,0x1C01,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x208,0,0,0,0,28703,4.8,52.0,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,488
1233022323,2025-04-29 08:50:35,PV&Battery Grid on,216.9,260.0,413.6,51.9,,202,244,0,257,0,233.7,0,0,50.19,11,0,[0],234.6,27.6,3193.7,50.21,0,0,0,0,11,0.5,0.6,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.2,1648.1,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,35,32,35,0,35,413.3,373.2,10,217,52,30,0x322,0x1C01,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x208,0,0,0,0,28703,4.8,51.9,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,446
1233022323,2025-04-29 08:56:35,PV&Battery Grid on,221.9,265.6,399.5,50.0,,105,130,0,68,0,232.6,0,0,50.22,12,0,[0],233.6,27.6,3193.7,50.2,0,0,0,0,12,0.5,0.6,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.2,1648.1,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,33,34,36,0,33,399.7,358.3,10,217,50,30,0x300,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.0,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,235
1233022323,2025-04-29 09:02:34,PV&Battery Grid on,223.1,267.8,399.6,50.0,,100,123,0,66,0,232.5,0,0,50.19,7,0,[0],233.5,27.6,3193.7,50.18,0,0,0,0,7,0.5,0.6,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.2,1648.1,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,34,35,37,0,33,399.4,358.2,10,217,50,30,0x300,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.0,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,223
1233022323,2025-04-29 09:08:35,PV&Battery Grid on,196.3,221.1,399.7,50.0,,181,46,0,63,0,231.9,0,0,49.94,6,0,[0],232.8,27.6,3193.7,49.93,0,0,0,0,6,0.5,0.6,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.2,1648.1,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,35,33,35,0,35,399.8,358.6,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.0,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,227
1233022323,2025-04-29 09:14:37,PV&Battery Grid on,196.0,222.1,399.7,50.0,,171,46,0,62,0,233.2,0,0,50.0,7,0,[0],234.3,27.6,3193.7,50.01,0,0,0,0,7,0.5,0.6,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.2,1648.1,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,35,33,37,0,40,399.6,358.4,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.0,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,217
1233022323,2025-04-29 09:20:37,PV&Battery Grid on,202.5,221.6,399.9,50.0,,169,52,0,77,0,233.2,0,0,50.13,8,0,[0],234.3,27.6,3193.7,50.11,0,0,0,0,8,0.5,0.6,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.2,1648.1,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,36,34,40,0,44,399.9,358.5,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F4,0,0,0,0,28703,4.8,50.0,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,221
1233022323,2025-04-29 09:26:36,PV&Battery Grid on,199.5,221.9,399.8,50.0,,160,44,0,76,0,233.4,0,0,49.99,9,0,[0],234.3,27.6,3193.7,49.93,0,0,0,0,9,0.5,0.6,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.2,1648.1,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,37,35,42,0,46,399.7,358.5,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F4,0,0,0,0,28703,4.8,50.0,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,204
1233022323,2025-04-29 09:32:36,PV&Battery Grid on,196.8,221.4,400.0,50.1,,165,30,0,63,0,231.8,0,0,49.99,10,0,[0],232.7,27.6,3193.7,50.0,0,0,0,0,10,0.6,0.7,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.3,1648.2,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,39,34,38,0,45,399.8,358.7,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,195
1233022323,2025-04-29 09:38:38,PV&Battery Grid on,199.6,221.6,400.1,50.1,,155,30,0,57,0,233.9,0,0,50.14,10,0,[0],235.1,27.6,3193.7,50.16,0,0,0,0,10,0.6,0.7,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.3,1648.2,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,40,34,39,0,48,399.7,358.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,185
1233022323,2025-04-29 09:44:37,PV&Battery Grid on,194.6,220.0,399.9,50.1,,149,32,0,55,0,232.5,0,0,50.23,6,0,[0],233.2,27.6,3193.7,50.14,0,0,0,0,6,0.6,0.7,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.3,1648.2,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,40,35,42,0,49,399.8,358.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,181
1233022323,2025-04-29 09:50:36,PV&Battery Grid on,197.0,221.4,400.0,50.0,,145,33,0,64,0,230.6,0,0,50.17,11,0,[0],231.9,27.6,3193.7,50.11,0,0,0,0,11,0.6,0.7,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.3,1648.2,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,40,36,44,0,51,399.8,358.5,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F4,0,0,0,0,28703,4.8,50.0,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,178
1233022323,2025-04-29 09:56:39,PV&Battery Grid on,200.4,221.0,399.8,50.1,,157,24,0,42,0,231.4,0,0,50.11,11,0,[0],232.8,27.6,3193.7,50.06,0,0,0,0,11,0.6,0.7,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.3,1648.2,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,42,35,40,0,48,399.8,358.7,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,181
1233022323,2025-04-29 10:02:36,PV&Battery Grid on,202.5,221.3,399.9,50.1,,147,24,0,49,0,231.1,0,0,50.0,14,0,[0],232.4,27.6,3193.7,49.99,0,0,0,0,14,0.6,0.7,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.3,1648.2,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,42,34,40,0,49,399.6,358.9,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,171
1233022323,2025-04-29 10:08:36,PV&Battery Grid on,200.1,221.6,399.6,50.1,,139,26,0,53,0,231.1,0,0,50.11,8,0,[0],232.4,27.6,3193.7,50.06,0,0,0,0,8,0.6,0.7,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.3,1648.2,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,42,35,42,0,51,399.5,358.8,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,165
1233022323,2025-04-29 10:14:37,PV&Battery Grid on,201.6,221.9,399.7,50.0,,144,26,0,55,0,229.4,0,0,49.95,19,0,[0],230.4,27.6,3193.7,49.94,0,0,0,0,19,0.6,0.7,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.3,1648.2,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,42,37,45,0,51,400.1,358.4,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,170
1233022323,2025-04-29 10:20:39,PV&Battery Grid on,200.4,221.1,399.6,50.1,,154,31,0,37,0,228.5,0,0,50.0,18,0,[0],229.6,27.6,3193.7,50.01,0,0,0,0,18,0.7,0.7,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.4,1648.2,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,43,36,42,0,49,399.9,358.6,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,185
1233022323,2025-04-29 10:26:38,PV&Battery Grid on,201.7,221.5,399.9,50.1,,137,25,0,34,0,229.1,0,0,50.04,16,0,[0],230.4,27.6,3193.7,50.03,0,0,0,0,16,0.7,0.7,0,0.1,0.1,0.9,0.3,0,0.2,1.2,1628.4,1648.2,0,2117.7,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,42,34,40,0,50,399.7,358.6,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,162
1233022323,2025-04-29 10:32:38,PV&Battery Grid on,198.9,221.2,399.7,50.1,,138,23,0,42,0,230.1,0,0,50.14,19,0,[0],231.5,27.6,3193.7,50.29,0,0,0,0,19,0.7,0.7,0,0.1,0.1,0.9,0.3,0,0.2,1.2,1628.4,1648.2,0,2117.7,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,42,36,42,0,51,399.7,358.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,161
1233022323,2025-04-29 10:38:38,PV&Battery Grid on,199.3,221.7,399.9,50.1,,135,23,0,41,0,226.1,0,0,50.14,21,0,[0],227.6,27.6,3193.7,50.14,0,0,0,0,21,0.7,0.7,0,0.1,0.1,0.9,0.3,0,0.2,1.2,1628.4,1648.2,0,2117.7,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,42,37,45,0,52,399.7,358.8,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,158
1233022323,2025-04-29 10:44:39,PV&Battery Grid on,200.5,220.8,399.8,50.1,,133,29,0,39,0,232.1,0,0,50.08,10,0,[0],233.2,27.6,3193.7,50.1,0,0,0,0,10,0.7,0.7,0,0.2,0.1,0.9,0.3,0,0.2,1.2,1628.4,1648.2,0,2117.8,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,43,37,44,0,50,399.6,358.7,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,162
1233022323,2025-04-29 10:50:38,PV&Battery Grid on,199.7,221.2,399.8,50.1,,126,31,0,26,0,231.3,0,0,50.19,15,0,[0],232.6,27.6,3193.7,50.18,0,0,0,0,15,0.7,0.7,0,0.2,0.1,0.9,0.3,0,0.2,1.2,1628.4,1648.2,0,2117.8,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,43,35,40,0,49,399.6,359.0,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,157
1233022323,2025-04-29 10:53:38,PV&Battery Grid on,198.7,221.4,399.8,50.1,,130,24,0,34,0,232.7,0,0,50.17,17,0,[0],233.7,27.6,3193.7,50.15,0,0,0,0,17,0.7,0.7,0,0.2,0.1,0.9,0.3,0,0.2,1.2,1628.4,1648.2,0,2117.8,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,43,35,41,0,50,399.7,358.9,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,154
1233022323,2025-04-29 10:59:38,PV&Battery Grid on,199.4,221.1,399.8,50.1,,120,24,0,37,0,234.4,0,0,50.3,10,0,[0],235.7,27.6,3193.7,50.27,0,0,0,0,10,0.7,0.7,0,0.2,0.1,0.9,0.3,0,0.2,1.2,1628.4,1648.2,0,2117.8,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,42,36,43,0,51,399.7,358.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,144
1233022323,2025-04-29 11:05:40,PV&Battery Grid on,198.8,221.0,399.8,50.1,,118,25,0,37,0,234.7,0,0,50.23,9,0,[0],236.0,27.6,3193.7,50.18,0,0,0,0,9,0.8,0.7,0,0.2,0.1,0.9,0.3,0,0.2,1.2,1628.5,1648.2,0,2117.8,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,42,37,46,0,51,399.7,358.5,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,143
1233022323,2025-04-29 11:11:38,PV&Battery Grid on,200.4,221.4,400.0,50.2,,133,37,0,25,0,236.3,0,0,50.14,11,0,[0],237.6,27.6,3193.7,50.15,0,0,0,0,11,0.8,0.7,0,0.2,0.1,0.9,0.3,0,0.2,1.2,1628.5,1648.2,0,2117.8,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,43,36,41,0,48,399.7,359.0,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,170
1233022323,2025-04-29 11:17:40,PV&Battery Grid on,198.7,221.3,399.6,50.1,,115,23,0,27,0,235.9,0,0,50.14,7,0,[0],237.6,27.6,3193.7,50.18,0,0,0,0,7,0.8,0.7,0,0.2,0.1,0.9,0.3,0,0.2,1.2,1628.5,1648.2,0,2117.8,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,43,35,40,0,50,399.7,358.9,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,138
1233022323,2025-04-29 11:23:39,PV&Battery Grid on,199.9,221.1,399.9,50.1,,118,23,0,36,0,236.9,0,0,50.06,11,0,[0],238.2,27.6,3193.7,50.04,0,0,0,0,11,0.8,0.7,0,0.2,0.1,0.9,0.3,0,0.2,1.2,1628.5,1648.2,0,2117.8,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,42,36,43,0,50,399.9,358.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,141
1233022323,2025-04-29 11:29:41,PV&Battery Grid on,201.0,221.5,399.9,50.1,,114,26,0,36,0,235.6,0,0,49.93,10,0,[0],236.9,27.6,3193.7,49.92,0,0,0,0,10,0.8,0.7,0,0.3,0.1,0.9,0.3,0,0.3,1.2,1628.5,1648.2,0,2117.9,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,42,37,45,0,51,399.8,358.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,140
1233022323,2025-04-29 11:35:40,PV&Battery Grid on,199.3,221.3,399.9,50.1,,124,34,0,31,0,234.3,0,0,50.0,13,0,[0],235.5,27.6,3193.7,50.03,0,0,0,0,13,0.8,0.7,0,0.3,0.1,0.9,0.3,0,0.3,1.2,1628.5,1648.2,0,2117.9,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,36,42,0,49,399.6,358.9,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,158
1233022323,2025-04-29 11:41:40,PV&Battery Grid on,202.0,221.8,399.7,50.2,,118,32,0,27,0,234.4,0,0,49.98,13,0,[0],235.5,27.6,3193.7,49.98,0,0,0,0,13,0.8,0.7,0,0.3,0.1,0.9,0.3,0,0.3,1.2,1628.5,1648.2,0,2117.9,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,35,40,0,49,399.9,359.1,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,150
1233022323,2025-04-29 11:47:42,PV&Battery Grid on,200.8,221.1,399.8,50.1,,115,25,0,29,0,233.4,0,0,50.08,14,0,[0],234.3,27.6,3193.7,50.1,0,0,0,0,14,0.8,0.7,0,0.3,0.1,0.9,0.3,0,0.3,1.2,1628.5,1648.2,0,2117.9,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,42,36,43,0,50,399.7,359.0,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,140
1233022323,2025-04-29 11:53:40,PV&Battery Grid on,200.8,221.4,400.0,50.1,,113,26,0,27,0,233.2,0,0,50.14,13,0,[0],234.4,27.6,3193.7,50.12,0,0,0,0,13,0.8,0.7,0,0.3,0.1,0.9,0.3,0,0.3,1.2,1628.5,1648.2,0,2117.9,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,42,37,45,0,51,399.8,358.9,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,139
1233022323,2025-04-29 11:59:40,PV&Battery Grid on,202.3,220.9,400.1,50.1,,119,30,0,26,0,233.9,0,0,49.95,11,0,[0],235.3,27.6,3193.7,49.95,0,0,0,0,11,0.8,0.7,0,0.3,0.1,0.9,0.3,0,0.3,1.2,1628.5,1648.2,0,2117.9,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,37,44,0,49,400.1,358.6,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,149
1233022323,2025-04-29 12:05:41,PV&Battery Grid on,200.9,221.0,399.7,50.2,,115,32,0,16,0,233.8,0,0,50.06,15,0,[0],234.9,27.6,3193.7,50.1,0,0,0,0,15,0.9,0.7,0,0.3,0.1,0.9,0.3,0,0.3,1.2,1628.6,1648.2,0,2117.9,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,35,40,0,49,399.7,359.3,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,147
1233022323,2025-04-29 12:11:39,PV&Battery Grid on,200.8,221.7,399.9,50.1,,118,22,0,22,0,233.7,0,0,49.99,18,0,[0],234.8,27.6,3193.7,50.0,0,0,0,0,18,0.9,0.7,0,0.3,0.1,0.9,0.3,0,0.3,1.2,1628.6,1648.2,0,2117.9,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,36,42,0,50,399.8,359.0,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,140
